date,amount,customer_id,transaction_type,transactio_id,loan_id
16.07.21,74849,623,Repayment,R2135,254
04.06.22,51960,936,Repayment,R2136,910
15.06.22,101543.25,560,Repayment,R2137,911
18.12.21,2786,755,Repayment,R2138,937
12.07.22,78095.25,166,Repayment,R2139,960
16.06.22,27376.67,753,Repayment,R2140,961
13.05.22,122711,418,Repayment,R2141,985
21.05.21,87891.33,866,Repayment,R2142,257
25.03.21,111118.25,232,Repayment,R2143,261
05.10.20,78969.2,111,Repayment,R2144,264
15.08.21,88270.33,879,Repayment,R2145,266
17.10.21,20139,157,Repayment,R2146,531
09.10.21,17467.5,389,Repayment,R2147,546
12.12.21,143573,899,Repayment,R2148,563
17.02.22,64403,514,Repayment,R2149,572
01.04.22,96205.25,961,Repayment,R2150,582
14.11.21,10005.2,416,Repayment,R2151,592
30.11.21,117215.33,198,Repayment,R2152,604
29.05.21,32540,261,Repayment,R2153,267
09.07.21,116448,614,Repayment,R2154,268
16.09.20,53988.4,330,Repayment,R2155,269
31.10.20,54932.25,128,Repayment,R2156,271
22.05.21,24946.33,905,Repayment,R2157,273
21.05.21,100384.75,505,Repayment,R2158,276
27.08.20,98047.5,656,Repayment,R2159,277
13.11.20,4939.2,513,Repayment,R2160,278
27.12.20,123272.5,259,Repayment,R2161,281
04.10.20,84362,777,Repayment,R2162,282
23.02.21,42037,996,Repayment,R2163,283
19.01.21,45250.67,742,Repayment,R2164,284
07.07.21,3482,984,Repayment,R2165,285
13.01.21,31480.8,401,Repayment,R2166,289
17.05.21,73763.75,788,Repayment,R2167,291
11.05.21,19523.75,311,Repayment,R2168,293
31.12.24,69964.4,140,Repayment,R2169,295
11.11.20,24110,636,Repayment,R2170,296
01.06.27,32081,228,Repayment,R2171,301
28.05.21,65956,790,Repayment,R2172,302
03.07.22,119814.5,728,Repayment,R2173,912
07.07.22,119493.75,591,Repayment,R2174,938
11.11.21,11805.2,366,Repayment,R2175,962
02.07.22,32920.75,969,Repayment,R2176,963
11.01.22,68648.4,329,Repayment,R2177,988
20.02.22,124641.33,143,Repayment,R2178,989
27.06.22,64198.4,4,Repayment,R2179,997
19.02.21,130211.67,595,Repayment,R2180,304
28.09.20,8374.2,421,Repayment,R2181,306
09.03.21,36811.4,1000,Repayment,R2182,307
02.03.21,5260.67,778,Repayment,R2183,309
27.05.21,57172.8,792,Repayment,R2184,310
21.01.22,127939.33,191,Repayment,R2185,311
04.05.21,84752.5,222,Repayment,R2186,312
15.12.21,100146.5,20,Repayment,R2187,313
10.02.22,93784.67,740,Repayment,R2188,314
17.09.22,96018.67,442,Repayment,R2189,316
19.12.21,95448.33,519,Repayment,R2190,317
10.01.21,68825.2,927,Repayment,R2191,318
30.08.21,37772.33,49,Repayment,R2192,319
27.01.22,45639.33,265,Repayment,R2193,321
18.05.26,65384.75,437,Repayment,R2194,322
10.02.21,29660.75,240,Repayment,R2195,323
13.04.21,155822.33,501,Repayment,R2196,324
12.12.20,71428.8,733,Repayment,R2197,325
25.10.21,117056.75,339,Repayment,R2198,326
23.01.21,10005.67,17,Repayment,R2199,327
11.10.21,71319.33,511,Repayment,R2200,330
09.01.21,50788.6,83,Repayment,R2201,331
15.08.21,86377.67,696,Repayment,R2202,332
01.03.22,48306.6,767,Repayment,R2203,573
08.02.22,74534,294,Repayment,R2204,583
11.03.22,35774.75,963,Repayment,R2205,593
12.08.21,10459.4,949,Repayment,R2206,606
29.03.22,109396.25,702,Repayment,R2207,621
02.06.22,81554,630,Repayment,R2208,623
15.02.22,58492.75,732,Repayment,R2209,629
07.12.21,91572.25,485,Repayment,R2210,635
07.04.22,61075,574,Repayment,R2211,643
12.06.22,138533.33,968,Repayment,R2212,644
17.02.24,42983.25,212,Repayment,R2213,651
08.10.22,61466.75,77,Repayment,R2214,661
03.12.21,56818.2,495,Repayment,R2215,662
08.03.22,89723.6,34,Repayment,R2216,663
18.01.28,106868,646,Repayment,R2217,671
18.03.22,24850.25,403,Repayment,R2218,742
16.03.22,98756.4,414,Repayment,R2219,751
11.02.24,99215.8,861,Repayment,R2220,763
11.11.22,126004,832,Repayment,R2221,769
27.12.22,26527.33,340,Repayment,R2222,774
13.05.22,150594,115,Repayment,R2223,780
26.06.22,82488.5,975,Repayment,R2224,709
24.11.22,108319.67,68,Repayment,R2225,725
11.09.22,47266,741,Repayment,R2226,733
17.07.22,43579,234,Repayment,R2227,743
09.09.21,37943.2,858,Repayment,R2228,752
20.01.22,26357,351,Repayment,R2229,758
21.11.21,56391.8,436,Repayment,R2230,770
25.08.21,94557.8,285,Repayment,R2231,337
10.01.21,79352,365,Repayment,R2232,341
26.06.21,83900,673,Repayment,R2233,342
25.03.21,74804.6,660,Repayment,R2234,348
01.08.21,75992.8,947,Repayment,R2235,349
18.11.21,158902,729,Repayment,R2236,745
13.02.22,95246.4,619,Repayment,R2237,753
16.06.22,59969.75,275,Repayment,R2238,782
08.05.21,24691,358,Repayment,R2239,353
30.08.21,61863.25,75,Repayment,R2240,355
15.09.22,5446.5,355,Repayment,R2241,533
04.08.21,29307,992,Repayment,R2242,547
08.09.21,63238.2,692,Repayment,R2243,557
24.07.22,62839.33,604,Repayment,R2244,574
06.05.22,54649.25,959,Repayment,R2245,584
14.08.21,73543,301,Repayment,R2246,359
28.06.25,138210.33,784,Repayment,R2247,361
21.05.21,94654.4,108,Repayment,R2248,363
07.11.21,61749.25,459,Repayment,R2249,365
16.09.21,154622.67,474,Repayment,R2250,366
11.02.22,124547.33,120,Repayment,R2251,367
25.09.21,122261.75,863,Repayment,R2252,368
08.01.22,106878.25,910,Repayment,R2253,370
10.05.21,81597.5,700,Repayment,R2254,372
07.08.21,24003.8,335,Repayment,R2255,374
18.09.25,44827,479,Repayment,R2256,375
09.09.21,68793.8,153,Repayment,R2257,377
28.01.22,85448.33,852,Repayment,R2258,378
28.12.21,55683.2,468,Repayment,R2259,380
26.09.21,61042,587,Repayment,R2260,381
11.08.21,103954.5,652,Repayment,R2261,382
01.12.21,95473.8,956,Repayment,R2262,384
14.07.21,94542.8,657,Repayment,R2263,387
21.05.25,115042.5,744,Repayment,R2264,388
26.11.21,36414.25,528,Repayment,R2265,389
26.06.21,27502,551,Repayment,R2266,394
15.01.22,80173,458,Repayment,R2267,395
03.07.21,123301.25,793,Repayment,R2268,396
12.08.21,55348.2,40,Repayment,R2269,397
13.09.21,41221.6,433,Repayment,R2270,398
08.02.24,50325,596,Repayment,R2271,399
29.09.21,135664.67,100,Repayment,R2272,401
10.04.24,4134.8,30,Repayment,R2273,402
15.08.23,95728.2,378,Repayment,R2274,403
17.06.21,33281.67,691,Repayment,R2275,404
20.10.21,54832,497,Repayment,R2276,405
25.06.21,40921.2,521,Repayment,R2277,407
26.05.22,43715,487,Repayment,R2278,408
17.08.21,92322.25,387,Repayment,R2279,409
19.02.22,119257.67,752,Repayment,R2280,410
24.01.22,102204.33,173,Repayment,R2281,411
08.05.21,161764.67,697,Repayment,R2282,412
05.01.22,110041,224,Repayment,R2283,413
19.08.21,29704.33,857,Repayment,R2284,414
09.01.26,113305,371,Repayment,R2285,416
18.11.21,98597.33,149,Repayment,R2286,420
23.06.21,76894.4,994,Repayment,R2287,421
28.06.21,45464.4,491,Repayment,R2288,422
17.07.21,16357.8,713,Repayment,R2289,425
08.10.21,62357,603,Repayment,R2290,426
26.09.21,3259.2,766,Repayment,R2291,427
22.06.21,82138.4,912,Repayment,R2292,428
08.07.21,97810,931,Repayment,R2293,430
01.12.21,50014.5,162,Repayment,R2294,433
15.05.22,32926.67,564,Repayment,R2295,436
28.01.26,162763.67,231,Repayment,R2296,437
06.07.21,73527.2,966,Repayment,R2297,438
05.05.22,157060,381,Repayment,R2298,439
09.09.21,152990,588,Repayment,R2299,440
27.11.21,58297,632,Repayment,R2300,450
29.03.22,126341.67,469,Repayment,R2301,455
29.11.21,82660.6,274,Repayment,R2302,458
29.05.22,144112,583,Repayment,R2303,535
31.08.21,66292.33,855,Repayment,R2304,536
05.11.21,54179.8,73,Repayment,R2305,549
14.04.22,79230.8,375,Repayment,R2306,550
10.01.27,79651.33,483,Repayment,R2307,558
10.06.22,20260.33,869,Repayment,R2308,565
09.11.26,22935.33,452,Repayment,R2309,575
21.07.25,120620,615,Repayment,R2310,595
05.03.22,81096.25,63,Repayment,R2311,459
24.11.22,98762,683,Repayment,R2312,460
14.11.21,65585.75,556,Repayment,R2313,461
13.08.21,121233.25,449,Repayment,R2314,462
06.12.21,20419.2,29,Repayment,R2315,463
05.03.23,92321,973,Repayment,R2316,464
28.11.21,70047.4,836,Repayment,R2317,466
29.12.21,154159.67,282,Repayment,R2318,469
06.10.21,42578.2,417,Repayment,R2319,470
12.08.21,54971.4,962,Repayment,R2320,471
16.07.22,98127.67,325,Repayment,R2321,472
01.12.21,58142.8,118,Repayment,R2322,473
29.08.21,55813.25,601,Repayment,R2323,474
05.01.22,57826.25,322,Repayment,R2324,475
12.02.22,97513,300,Repayment,R2325,476
29.08.21,79048.75,750,Repayment,R2326,478
25.07.21,19473.8,52,Repayment,R2327,481
30.11.22,84464,205,Repayment,R2328,482
27.09.21,55061.33,593,Repayment,R2329,485
26.07.21,16334.5,872,Repayment,R2330,486
28.06.22,65262,848,Repayment,R2331,488
28.04.22,93249.33,988,Repayment,R2332,490
28.07.21,44561.75,972,Repayment,R2333,492
22.06.21,90078.5,765,Repayment,R2334,493
15.07.21,42987.2,284,Repayment,R2335,498
22.09.21,109089.5,690,Repayment,R2336,499
26.05.22,164797,512,Repayment,R2337,501
16.10.21,37544.5,43,Repayment,R2338,502
24.03.22,94917.8,782,Repayment,R2339,503
19.05.22,70921.4,11,Repayment,R2340,504
17.02.22,147422.33,203,Repayment,R2341,505
25.12.21,12667.8,565,Repayment,R2342,506
20.11.22,90512,882,Repayment,R2343,508
20.01.22,48104.6,526,Repayment,R2344,509
08.04.27,82416.25,183,Repayment,R2345,510
12.02.22,84773,31,Repayment,R2346,511
16.06.27,2970.75,431,Repayment,R2347,512
21.09.22,70620.25,167,Repayment,R2348,514
24.02.25,145219.33,550,Repayment,R2349,515
06.11.21,165681.67,55,Repayment,R2350,516
28.12.22,94468.4,359,Repayment,R2351,517
28.05.22,69292,758,Repayment,R2352,522
07.09.21,19227.5,336,Repayment,R2353,523
11.11.21,84135.8,844,Repayment,R2354,551
10.07.22,104926,105,Repayment,R2355,552
12.11.21,134246.33,641,Repayment,R2356,559
03.01.29,74737.67,781,Repayment,R2357,566
15.12.22,67037.33,798,Repayment,R2358,610
30.09.21,36604.2,93,Repayment,R2359,614
20.07.22,8758.33,997,Repayment,R2360,645
05.02.22,72993.75,134,Repayment,R2361,646
25.09.21,6199,594,Repayment,R2362,654
12.07.22,19684,862,Repayment,R2363,664
23.03.24,14430.8,470,Repayment,R2364,665
14.05.22,18454.5,524,Repayment,R2365,673
26.03.22,54437.6,607,Repayment,R2366,679
06.12.21,86804.33,945,Repayment,R2367,684
10.05.22,73819,545,Repayment,R2368,702
08.05.22,98687,684,Repayment,R2369,703
01.06.23,98661.8,613,Repayment,R2370,704
18.03.24,41200.2,718,Repayment,R2371,711
14.11.21,12885,6,Repayment,R2372,719
04.05.26,43411.2,345,Repayment,R2373,727
21.01.25,91705.75,390,Repayment,R2374,736
23.07.22,100700.33,239,Repayment,R2375,747
08.05.22,41817,27,Repayment,R2376,754
16.07.25,14890.6,589,Repayment,R2377,766
10.11.26,12612,238,Repayment,R2378,772
12.10.21,4378.2,629,Repayment,R2379,777
17.09.22,42297,279,Repayment,R2380,783
09.11.23,113967.5,709,Repayment,R2381,784
19.03.22,75723.2,854,Repayment,R2382,785
07.01.22,123126,553,Repayment,R2383,786
10.03.22,66774.2,662,Repayment,R2384,787
13.03.22,103535.67,704,Repayment,R2385,789
03.03.22,69364.5,736,Repayment,R2386,790
07.01.30,138594.33,337,Repayment,R2387,792
22.02.22,45195.4,195,Repayment,R2388,793
02.11.21,15550.67,626,Repayment,R2389,797
18.01.22,28881.25,439,Repayment,R2390,799
02.06.22,107392,383,Repayment,R2391,801
26.09.22,84243.5,954,Repayment,R2392,802
03.05.22,122906.25,520,Repayment,R2393,804
14.03.22,74332.33,906,Repayment,R2394,805
04.12.21,25792.25,568,Repayment,R2395,806
14.12.21,87670.8,124,Repayment,R2396,811
08.06.22,11376,396,Repayment,R2397,812
24.07.25,32103.8,797,Repayment,R2398,820
15.03.22,17432,85,Repayment,R2399,821
27.11.21,111396,373,Repayment,R2400,831
13.11.21,10521.4,712,Repayment,R2401,874
22.01.22,9523.33,791,Repayment,R2402,884
26.10.22,122667.67,395,Repayment,R2403,915
22.01.22,68097.4,192,Repayment,R2404,941
22.08.22,69157,422,Repayment,R2405,990
26.06.22,145528,22,Repayment,R2406,991
19.11.21,108761.25,943,Repayment,R2407,850
12.06.22,26861.4,859,Repayment,R2408,851
08.12.21,17107.8,385,Repayment,R2409,853
18.02.22,81657,888,Repayment,R2410,854
03.01.22,122309,176,Repayment,R2411,864
16.01.22,122176.67,774,Repayment,R2412,865
25.06.22,46210.33,36,Repayment,R2413,875
18.04.22,54884.5,536,Repayment,R2414,885
19.10.22,137434,723,Repayment,R2415,917
30.01.22,24112,558,Repayment,R2416,918
28.08.22,55965.67,967,Repayment,R2417,919
05.12.21,98845.2,410,Repayment,R2418,942
01.07.22,30938.5,842,Repayment,R2419,943
12.01.23,68524.5,179,Repayment,R2420,966
30.01.22,34762.5,800,Repayment,R2421,992
10.02.22,58797.75,25,Repayment,R2422,993
18.09.22,47026.67,727,Repayment,R2423,994
07.02.22,4875,939,Repayment,R2424,999
28.05.22,158358.33,309,Repayment,R2425,1000
14.07.22,93819.25,566,Repayment,R2426,855
15.11.22,28351.6,278,Repayment,R2427,886
08.04.22,97840.2,3,Repayment,R2428,920
05.06.22,113469.25,33,Repayment,R2429,921
26.05.22,4373.8,193,Repayment,R2430,968
17.07.25,99351.4,369,Repayment,R2431,969
30.12.19,51901.6,795,Repayment,R2432,2
20.11.19,75539.6,148,Repayment,R2433,5
30.03.20,66123.25,924,Repayment,R2434,6
28.03.22,15790.75,146,Repayment,R2435,877
03.03.23,7602.75,402,Repayment,R2436,922
19.05.22,98264.5,263,Repayment,R2437,923
08.08.22,67152.5,937,Repayment,R2438,946
27.09.26,97029,820,Repayment,R2439,10
21.08.19,51039.75,188,Repayment,R2440,11
16.04.19,64530,530,Repayment,R2441,12
23.06.23,117342.75,850,Repayment,R2442,15
07.09.22,80251.4,454,Repayment,R2443,18
08.02.22,38908,608,Repayment,R2444,807
27.04.25,81115.75,156,Repayment,R2445,813
16.06.22,31561.75,826,Repayment,R2446,878
15.10.22,32517.5,323,Repayment,R2447,893
04.02.22,109942,717,Repayment,R2448,924
01.04.22,33993,200,Repayment,R2449,925
19.12.21,56877.25,856,Repayment,R2450,948
07.11.20,40813,154,Repayment,R2451,21
16.10.20,43084.6,932,Repayment,R2452,22
13.04.19,118814.5,769,Repayment,R2453,31
18.03.19,35184.8,59,Repayment,R2454,33
10.03.19,63652,814,Repayment,R2455,35
19.05.22,16895.5,165,Repayment,R2456,858
20.04.22,36122.2,292,Repayment,R2457,879
12.10.22,106413,341,Repayment,R2458,951
23.01.22,19881.2,448,Repayment,R2459,974
04.01.23,19385,51,Repayment,R2460,975
24.07.20,28536.4,923,Repayment,R2461,38
25.04.19,44764.4,443,Repayment,R2462,41
30.03.19,81657.5,703,Repayment,R2463,43
19.03.19,22792.5,510,Repayment,R2464,46
23.07.19,78824.4,352,Repayment,R2465,48
10.08.19,2716.75,399,Repayment,R2466,49
01.04.19,19399.8,310,Repayment,R2467,51
05.08.19,112144.25,719,Repayment,R2468,52
24.06.19,2689.4,169,Repayment,R2469,53
26.03.19,90955.5,982,Repayment,R2470,54
14.08.25,100814.25,220,Repayment,R2471,58
12.10.19,27098.5,571,Repayment,R2472,65
28.07.19,80773,480,Repayment,R2473,67
12.11.19,9074.5,241,Repayment,R2474,68
01.12.19,93782.5,356,Repayment,R2475,69
15.05.22,10274.2,245,Repayment,R2476,870
16.02.22,76112.25,434,Repayment,R2477,898
15.01.22,10136.5,751,Repayment,R2478,899
08.06.22,46902.2,420,Repayment,R2479,900
04.03.26,79864.8,597,Repayment,R2480,952
15.07.22,21407.6,746,Repayment,R2481,953
01.12.21,56581.4,21,Repayment,R2482,976
08.03.22,37518.5,23,Repayment,R2483,977
29.01.20,97527.6,661,Repayment,R2484,73
31.08.19,39205.25,119,Repayment,R2485,76
13.04.20,81188.2,472,Repayment,R2486,77
23.06.19,49253.8,694,Repayment,R2487,81
06.06.19,57471,518,Repayment,R2488,82
17.04.19,83208.25,427,Repayment,R2489,86
27.06.19,22408.2,808,Repayment,R2490,87
27.10.19,94131.6,687,Repayment,R2491,88
21.06.20,42717.8,970,Repayment,R2492,89
08.01.23,37566.6,484,Repayment,R2493,90
30.04.19,56476.8,893,Repayment,R2494,92
02.01.20,39187,123,Repayment,R2495,95
28.07.19,79385.8,653,Repayment,R2496,102
04.11.20,109116.75,318,Repayment,R2497,104
11.11.19,19500.4,219,Repayment,R2498,105
12.11.19,95834.2,412,Repayment,R2499,108
24.04.19,79702.75,871,Repayment,R2500,109
21.09.21,28647.2,621,Repayment,R2501,587
26.12.21,58738.5,477,Repayment,R2502,615
11.11.21,85152,252,Repayment,R2503,616
02.11.21,71612.4,944,Repayment,R2504,627
02.12.21,79623.8,686,Repayment,R2505,632
23.12.21,21591.75,577,Repayment,R2506,639
12.02.22,82718.2,794,Repayment,R2507,640
04.11.21,114737.75,10,Repayment,R2508,647
08.05.22,43349.6,137,Repayment,R2509,657
14.04.22,84941.6,391,Repayment,R2510,674
21.02.22,80389.8,567,Repayment,R2511,675
01.04.28,21975,101,Repayment,R2512,680
31.01.22,82156.8,141,Repayment,R2513,692
25.05.22,92968,122,Repayment,R2514,697
18.09.22,32363.25,919,Repayment,R2515,706
25.07.22,113791.5,726,Repayment,R2516,721
21.12.21,46055.8,185,Repayment,R2517,722
20.02.22,9555,9,Repayment,R2518,767
03.09.19,82134,498,Repayment,R2519,111
19.11.19,31217.4,584,Repayment,R2520,112
25.12.19,79742,763,Repayment,R2521,113
21.12.19,75114.6,654,Repayment,R2522,115
08.05.20,21761.4,628,Repayment,R2523,116
14.11.25,94723.25,67,Repayment,R2524,823
02.01.22,21113.5,958,Repayment,R2525,828
25.01.22,37712,940,Repayment,R2526,860
16.12.22,84813.25,41,Repayment,R2527,901
28.06.22,97686.6,573,Repayment,R2528,902
20.07.22,18655.8,674,Repayment,R2529,903
26.04.26,59550,579,Repayment,R2530,931
28.06.22,6181,314,Repayment,R2531,954
27.10.21,5167.2,247,Repayment,R2532,955
29.01.20,110168.25,357,Repayment,R2533,120
26.03.20,75782.2,647,Repayment,R2534,122
29.04.20,22189.8,227,Repayment,R2535,123
02.03.20,17467.75,28,Repayment,R2536,124
04.06.20,89434.75,598,Repayment,R2537,125
09.06.20,53951.6,953,Repayment,R2538,130
08.08.19,14815.6,24,Repayment,R2539,132
21.02.20,43049.4,180,Repayment,R2540,134
20.05.20,18328.6,535,Repayment,R2541,135
03.08.20,14464.5,706,Repayment,R2542,136
27.05.20,15932.2,405,Repayment,R2543,137
10.06.20,98887.5,979,Repayment,R2544,138
20.09.20,9153.75,92,Repayment,R2545,141
10.03.20,98427.75,382,Repayment,R2546,143
19.01.20,7541.2,546,Repayment,R2547,147
10.02.20,98382.6,839,Repayment,R2548,148
30.09.21,5878.6,813,Repayment,R2549,599
29.10.21,98146.2,182,Repayment,R2550,600
28.04.22,28479.2,926,Repayment,R2551,618
17.10.21,34130.5,876,Repayment,R2552,619
20.01.22,57144.8,666,Repayment,R2553,620
03.07.22,27188.5,424,Repayment,R2554,628
02.02.22,27097.5,456,Repayment,R2555,634
14.12.29,60255,233,Repayment,R2556,641
20.01.23,37585.25,445,Repayment,R2557,642
09.08.22,17664.2,178,Repayment,R2558,649
07.09.22,119915.75,710,Repayment,R2559,658
10.10.21,5186.8,987,Repayment,R2560,659
07.11.21,75681.5,129,Repayment,R2561,660
12.10.21,104094.25,202,Repayment,R2562,669
08.12.21,10540.25,544,Repayment,R2563,676
13.03.22,18734,783,Repayment,R2564,682
31.10.21,94568.8,883,Repayment,R2565,683
09.03.22,83533.4,714,Repayment,R2566,690
11.07.22,82151.8,896,Repayment,R2567,693
09.02.22,26304.5,54,Repayment,R2568,699
22.07.22,28980.6,286,Repayment,R2569,724
12.01.22,86877.75,246,Repayment,R2570,732
29.12.21,95894.4,350,Repayment,R2571,740
06.05.29,55310.25,19,Repayment,R2572,756
30.08.22,41351.75,559,Repayment,R2573,762
26.03.25,66795.2,296,Repayment,R2574,768
17.05.21,23803.8,634,Repayment,R2575,152
29.04.22,51245.4,225,Repayment,R2576,525
17.05.26,41355.6,281,Repayment,R2577,526
23.06.22,56831.8,768,Repayment,R2578,540
13.08.22,55651.2,467,Repayment,R2579,589
29.03.21,47702.25,211,Repayment,R2580,156
21.10.20,5132.6,502,Repayment,R2581,158
26.11.19,86028.75,12,Repayment,R2582,159
17.02.20,65891.8,74,Repayment,R2583,160
17.07.20,68665.25,372,Repayment,R2584,167
12.12.21,97599,920,Repayment,R2585,817
09.07.22,36726.5,527,Repayment,R2586,829
12.08.22,69206.75,890,Repayment,R2587,882
10.06.22,52329,540,Repayment,R2588,906
20.04.23,84271,332,Repayment,R2589,932
20.01.23,40137.25,638,Repayment,R2590,933
15.02.22,90845,618,Repayment,R2591,843
29.09.22,88944,870,Repayment,R2592,844
25.11.22,10886.75,562,Repayment,R2593,845
04.11.23,75208.8,821,Repayment,R2594,168
13.12.23,81413,481,Repayment,R2595,169
17.01.21,8135,388,Repayment,R2596,170
08.07.20,13947,295,Repayment,R2597,174
10.10.20,29775,76,Repayment,R2598,180
20.02.21,36793.25,306,Repayment,R2599,181
11.08.20,79161.4,61,Repayment,R2600,183
08.12.21,20367.75,531,Repayment,R2601,528
12.06.22,61046.4,707,Repayment,R2602,554
02.07.20,65181.6,451,Repayment,R2603,192
05.10.20,71242.6,950,Repayment,R2604,193
13.04.21,22740.8,168,Repayment,R2605,194
13.08.20,93555.4,523,Repayment,R2606,196
22.01.23,118077,780,Repayment,R2607,197
13.11.20,85627.4,407,Repayment,R2608,198
19.02.25,17273.5,328,Repayment,R2609,200
21.04.20,95071.75,441,Repayment,R2610,201
03.04.21,43695,681,Repayment,R2611,204
14.04.20,124304.5,334,Repayment,R2612,206
22.05.20,34548.25,79,Repayment,R2613,207
26.05.21,72183,529,Repayment,R2614,208
05.05.20,64293.4,738,Repayment,R2615,210
24.11.20,76729.4,171,Repayment,R2616,215
30.01.21,62297.2,112,Repayment,R2617,216
09.10.21,54501.4,223,Repayment,R2618,529
23.02.27,58084.5,779,Repayment,R2619,544
15.10.21,99765.4,84,Repayment,R2620,571
21.06.22,45170.25,237,Repayment,R2621,591
11.03.22,112797,272,Repayment,R2622,603
22.11.22,83560.25,331,Repayment,R2623,830
28.03.23,7313.75,841,Repayment,R2624,862
30.01.23,47280.6,266,Repayment,R2625,873
04.01.22,69634.6,94,Repayment,R2626,908
03.06.22,89025.2,989,Repayment,R2627,909
04.02.22,52911.4,503,Repayment,R2628,934
04.03.23,59426.75,125,Repayment,R2629,959
22.03.22,119776.25,271,Repayment,R2630,983
30.03.22,43086.75,846,Repayment,R2631,847
10.11.20,84646.2,599,Repayment,R2632,219
09.12.20,74413.6,671,Repayment,R2633,221
19.11.26,77104,833,Repayment,R2634,224
24.12.21,30332.5,612,Repayment,R2635,225
03.02.21,26323.8,827,Repayment,R2636,229
13.10.20,57569.25,807,Repayment,R2637,230
15.06.20,110293.75,964,Repayment,R2638,233
04.03.21,80430.8,110,Repayment,R2639,237
11.02.21,118903.5,106,Repayment,R2640,238
06.07.20,76770,277,Repayment,R2641,241
30.09.20,37670.75,897,Repayment,R2642,244
03.04.22,16537.2,884,Repayment,R2643,245
26.02.21,29413.8,911,Repayment,R2644,252
28.11.21,74849,623,Repayment,R2645,254
14.08.22,101543.25,560,Repayment,R2646,911
24.12.21,2786,755,Repayment,R2647,937
03.10.22,78095.25,166,Repayment,R2648,960
05.07.22,122711,418,Repayment,R2649,985
23.06.21,111118.25,232,Repayment,R2650,261
23.10.20,78969.2,111,Repayment,R2651,264
24.11.21,20139,157,Repayment,R2652,531
17.10.21,17467.5,389,Repayment,R2653,546
12.04.22,64403,514,Repayment,R2654,572
08.06.22,96205.25,961,Repayment,R2655,582
26.12.21,10005.2,416,Repayment,R2656,592
22.09.20,53988.4,330,Repayment,R2657,269
30.11.20,54932.25,128,Repayment,R2658,271
03.09.21,100384.75,505,Repayment,R2659,276
11.09.20,98047.5,656,Repayment,R2660,277
19.12.20,4939.2,513,Repayment,R2661,278
03.02.21,123272.5,259,Repayment,R2662,281
16.10.20,84362,777,Repayment,R2663,282
12.04.21,42037,996,Repayment,R2664,283
17.10.21,3482,984,Repayment,R2665,285
02.03.21,31480.8,401,Repayment,R2666,289
31.07.21,73763.75,788,Repayment,R2667,291
09.08.21,19523.75,311,Repayment,R2668,293
18.06.26,69964.4,140,Repayment,R2669,295
11.12.20,24110,636,Repayment,R2670,296
08.08.21,65956,790,Repayment,R2671,302
16.09.22,119814.5,728,Repayment,R2672,912
28.09.22,119493.75,591,Repayment,R2673,938
23.11.21,11805.2,366,Repayment,R2674,962
30.09.22,32920.75,969,Repayment,R2675,963
04.02.22,68648.4,329,Repayment,R2676,988
19.09.22,64198.4,4,Repayment,R2677,997
04.10.20,8374.2,421,Repayment,R2678,306
20.04.21,36811.4,1000,Repayment,R2679,307
01.08.21,57172.8,792,Repayment,R2680,310
26.07.21,84752.5,222,Repayment,R2681,312
29.04.22,100146.5,20,Repayment,R2682,313
09.02.21,68825.2,927,Repayment,R2683,318
23.03.28,65384.75,437,Repayment,R2684,322
05.03.21,29660.75,240,Repayment,R2685,323
11.01.21,71428.8,733,Repayment,R2686,325
02.03.22,117056.75,339,Repayment,R2687,326
08.02.21,50788.6,83,Repayment,R2688,331
24.04.22,48306.6,767,Repayment,R2689,573
09.04.22,74534,294,Repayment,R2690,583
10.05.22,35774.75,963,Repayment,R2691,593
18.08.21,10459.4,949,Repayment,R2692,606
12.06.22,109396.25,702,Repayment,R2693,621
01.04.22,58492.75,732,Repayment,R2694,629
30.12.21,91572.25,485,Repayment,R2695,635
30.06.22,61075,574,Repayment,R2696,643
13.12.24,42983.25,212,Repayment,R2697,651
13.02.23,61466.75,77,Repayment,R2698,661
27.12.21,56818.2,495,Repayment,R2699,662
13.05.22,89723.6,34,Repayment,R2700,663
17.05.22,24850.25,403,Repayment,R2701,742
09.05.22,98756.4,414,Repayment,R2702,751
25.11.24,99215.8,861,Repayment,R2703,763
24.09.22,82488.5,975,Repayment,R2704,709
15.10.22,43579,234,Repayment,R2705,743
15.09.21,37943.2,858,Repayment,R2706,752
21.12.21,56391.8,436,Repayment,R2707,770
05.11.21,94557.8,285,Repayment,R2708,337
18.01.21,79352,365,Repayment,R2709,341
18.08.21,83900,673,Repayment,R2710,342
18.04.21,74804.6,660,Repayment,R2711,348
30.09.21,75992.8,947,Repayment,R2712,349
14.04.22,95246.4,619,Repayment,R2713,753
07.09.22,59969.75,275,Repayment,R2714,782
29.10.21,61863.25,75,Repayment,R2715,355
21.01.23,5446.5,355,Repayment,R2716,533
10.08.21,29307,992,Repayment,R2717,547
20.09.21,63238.2,692,Repayment,R2718,557
28.07.22,54649.25,959,Repayment,R2719,584
13.10.21,73543,301,Repayment,R2720,359
20.06.21,94654.4,108,Repayment,R2721,363
05.02.22,61749.25,459,Repayment,R2722,365
09.12.21,122261.75,863,Repayment,R2723,368
08.04.22,106878.25,910,Repayment,R2724,370
09.06.21,81597.5,700,Repayment,R2725,372
12.09.21,24003.8,335,Repayment,R2726,374
02.11.21,68793.8,153,Repayment,R2727,377
